id	chrom	start_pos	end_pos	size	gc_content
645	chr	134214	134533	319	0.24137931034482757
646	chr	134533	134881	348	0.2442528735632184
647	chr	134881	134946	65	0.2
648	chr	134946	134988	42	0.19047619047619047
649	chr	134988	135446	458	0.2729257641921397
650	chr	135446	135471	25	0.24
651	chr	135471	136440	969	0.2146542827657379
652	chr	136440	137311	871	0.19632606199770378
653	chr	137311	137359	48	0.33333333333333337
654	chr	137359	137556	197	0.2131979695431472
655	chr	137556	137810	254	0.16141732283464566
656	chr	137810	137875	65	0.26153846153846155
657	chr	137875	138043	168	0.27976190476190477
658	chr	138043	138140	97	0.288659793814433
659	chr	138140	138635	495	0.20202020202020202
660	chr	138635	138890	255	0.19607843137254904
661	chr	138890	139409	519	0.20038535645472064
662	chr	139409	139460	51	0.3921568627450981
663	chr	139460	139578	118	0.2711864406779661
664	chr	139578	140305	727	0.24759284731774414
665	chr	140305	140453	148	0.3108108108108108
666	chr	140453	140481	28	0.39285714285714285
667	chr	140481	140755	274	0.24452554744525545
668	chr	140755	141393	638	0.20689655172413793
669	chr	141393	141750	357	0.2380952380952381
670	chr	141750	141822	72	0.2916666666666667
671	chr	141822	143021	1199	0.2635529608006672
672	chr	143021	143045	24	0.20833333333333331
673	chr	143045	143186	141	0.2198581560283688
674	chr	143186	143282	96	0.2604166666666667
675	chr	143282	143288	6	0.33333333333333337
676	chr	143288	143671	383	0.21148825065274152
677	chr	143671	143774	103	0.2233009708737864
678	chr	143774	143958	184	0.20108695652173914
679	chr	143958	144780	822	0.22627737226277372
680	chr	144780	145340	560	0.225
681	chr	145340	145436	96	0.2604166666666667
682	chr	145436	145724	288	0.2638888888888889
683	chr	145724	146000	276	0.1847826086956522
684	chr	146000	146145	145	0.19310344827586207
685	chr	146145	146258	113	0.24778761061946902
686	chr	146258	146581	323	0.15789473684210525
687	chr	146581	146596	15	0.26666666666666666
688	chr	146596	146723	127	0.18110236220472442
689	chr	146723	146752	29	0.20689655172413793
690	chr	146752	146761	9	0.2222222222222222
691	chr	146761	146773	12	0.16666666666666669
692	chr	146773	147391	618	0.2087378640776699
693	chr	147391	148556	1165	0.18798283261802573
694	chr	148556	148569	13	0.23076923076923075
695	chr	148569	148701	132	0.2196969696969697
696	chr	148701	149036	335	0.22388059701492538
697	chr	149036	149497	461	0.23210412147505421
698	chr	149497	149759	262	0.22900763358778625
699	chr	149759	149779	20	0.2
700	chr	149779	149809	30	0.16666666666666669
701	chr	149809	149818	9	0.2222222222222222
702	chr	149818	149973	155	0.22580645161290325
703	chr	149973	150216	243	0.2139917695473251
704	chr	150216	150222	6	0.5
705	chr	150222	150606	384	0.25
706	chr	150606	150801	195	0.24615384615384617
707	chr	150801	151107	306	0.2549019607843137
708	chr	151107	151347	240	0.2833333333333333
709	chr	151347	151411	64	0.375
710	chr	151411	151510	99	0.20202020202020202
711	chr	151510	151645	135	0.2074074074074074
712	chr	151645	151717	72	0.20833333333333331
713	chr	151717	151767	50	0.22
714	chr	151767	152025	258	0.2131782945736434
715	chr	152025	152086	61	0.22950819672131145
716	chr	152086	152214	128	0.1953125
717	chr	152214	152544	330	0.28484848484848485
718	chr	152544	152875	331	0.2507552870090634
719	chr	152875	153138	263	0.2775665399239544
720	chr	153138	153253	115	0.2608695652173913
721	chr	153253	153547	294	0.2585034013605442
722	chr	153547	153563	16	0.1875
723	chr	153563	153624	61	0.2459016393442623
724	chr	153624	153721	97	0.21649484536082475
725	chr	153721	154090	369	0.2574525745257452
726	chr	154090	154285	195	0.22564102564102564
727	chr	154285	154495	210	0.28095238095238095
728	chr	154495	154630	135	0.3037037037037037
729	chr	154630	154705	75	0.3466666666666666
730	chr	154705	154963	258	0.17441860465116277
731	chr	154963	155043	80	0.225
732	chr	155043	155058	15	0.13333333333333333
733	chr	155058	155239	181	0.2154696132596685
734	chr	155239	155262	23	0.30434782608695654
735	chr	155262	155333	71	0.28169014084507044
736	chr	155333	155611	278	0.26618705035971224
737	chr	155611	155673	62	0.24193548387096775
738	chr	155673	155679	6	0.33333333333333337
739	chr	155679	156775	1096	0.18886861313868614
740	chr	156775	157138	363	0.19834710743801653
741	chr	157138	157222	84	0.2380952380952381
742	chr	157222	157467	245	0.23673469387755103
743	chr	157467	157659	192	0.20833333333333331
744	chr	157659	157737	78	0.25641025641025644
745	chr	157737	157795	58	0.20689655172413793
746	chr	157795	158023	228	0.2368421052631579
747	chr	158023	158091	68	0.25
748	chr	158091	158163	72	0.2222222222222222
749	chr	158163	158612	449	0.22048997772828507
750	chr	158612	159048	436	0.18119266055045874
751	chr	159048	159433	385	0.18441558441558442
752	chr	159433	159697	264	0.22727272727272727
753	chr	159697	159780	83	0.25301204819277107
754	chr	159780	159840	60	0.35
755	chr	159840	159876	36	0.36111111111111116
756	chr	159876	160070	194	0.15979381443298968
757	chr	160070	160242	172	0.19767441860465115
758	chr	160242	160749	507	0.1873767258382643
759	chr	160749	161115	366	0.24863387978142076
760	chr	161115	161211	96	0.20833333333333331
761	chr	161211	161273	62	0.25806451612903225
762	chr	161273	161288	15	0.06666666666666667
763	chr	161288	161583	295	0.2542372881355932
764	chr	161583	161697	114	0.2456140350877193
765	chr	161697	161950	253	0.2845849802371541
766	chr	161950	162352	402	0.26119402985074625
767	chr	162352	163685	1333	0.26856714178544633
768	chr	163685	163938	253	0.2845849802371541
769	chr	163938	164053	115	0.2608695652173913
770	chr	164053	164347	294	0.24829931972789115
771	chr	164347	164363	16	0.1875
772	chr	164363	164424	61	0.2459016393442623
773	chr	164424	164521	97	0.21649484536082475
774	chr	164521	164887	366	0.25136612021857924
775	chr	164887	164967	80	0.2625
776	chr	164967	165377	410	0.25121951219512195
777	chr	165377	165494	117	0.26495726495726496
778	chr	165494	165503	9	0.2222222222222222
779	chr	165503	166305	802	0.21695760598503738
780	chr	166305	166337	32	0.28125
781	chr	166337	166583	246	0.2154471544715447
782	chr	166583	166695	112	0.16964285714285715
783	chr	166695	167084	389	0.1928020565552699
784	chr	167084	167210	126	0.18253968253968253
785	chr	167210	167308	98	0.24489795918367346
786	chr	167308	167764	456	0.25438596491228066
787	chr	167764	168133	369	0.27371273712737126
788	chr	168133	168239	106	0.27358490566037735
789	chr	168239	168596	357	0.20728291316526612
790	chr	168596	168907	311	0.18971061093247588
791	chr	168907	169012	105	0.2380952380952381
792	chr	169012	169231	219	0.21004566210045664
793	chr	169231	169271	40	0.25
794	chr	169271	169352	81	0.1851851851851852
795	chr	169352	169531	179	0.24022346368715083
796	chr	169531	169592	61	0.19672131147540983
797	chr	169592	169977	385	0.2753246753246753
798	chr	169977	169997	20	0.25
799	chr	169997	170003	6	0.16666666666666669
800	chr	170003	170169	166	0.22891566265060243
801	chr	170169	170660	491	0.20773930753564154
802	chr	170660	170861	201	0.27860696517412936
803	chr	170861	170956	95	0.30526315789473685
804	chr	170956	171089	133	0.2330827067669173
805	chr	171089	171139	50	0.34
806	chr	171139	172108	969	0.22910216718266255
807	chr	172108	172143	35	0.2571428571428572
808	chr	172143	172428	285	0.22105263157894736
809	chr	172428	172604	176	0.3181818181818182
810	chr	172604	172956	352	0.26704545454545453
811	chr	172956	172981	25	0.24
812	chr	172981	173041	60	0.31666666666666665
813	chr	173041	173861	820	0.25121951219512195
814	chr	173861	173954	93	0.3010752688172043
815	chr	173954	174323	369	0.2899728997289973
816	chr	174323	174495	172	0.26162790697674415
817	chr	174495	174521	26	0.2692307692307692
818	chr	174521	174570	49	0.22448979591836735
819	chr	174570	175292	722	0.19806094182825487
820	chr	175292	175336	44	0.34090909090909094
821	chr	175336	175513	177	0.2824858757062147
822	chr	175513	176000	487	0.16427104722792607
823	chr	176000	176158	158	0.21518987341772153
824	chr	176158	176317	159	0.27044025157232704
825	chr	176317	176532	215	0.24651162790697675
826	chr	176532	176542	10	0.3
827	chr	176542	176581	39	0.28205128205128205
828	chr	176581	176619	38	0.15789473684210525
829	chr	176619	176909	290	0.23103448275862068
830	chr	176909	177002	93	0.29032258064516125
831	chr	177002	177092	90	0.3
832	chr	177092	177128	36	0.2777777777777778
833	chr	177128	177411	283	0.2579505300353357
834	chr	177411	177507	96	0.2604166666666667
835	chr	177507	177861	354	0.2288135593220339
836	chr	177861	178035	174	0.22988505747126436
837	chr	178035	178133	98	0.19387755102040816
838	chr	178133	178279	146	0.2465753424657534
839	chr	178279	178412	133	0.3007518796992481
840	chr	178412	178585	173	0.21387283236994217
841	chr	178585	178732	147	0.2312925170068027
842	chr	178732	178888	156	0.20512820512820515
843	chr	178888	178987	99	0.2121212121212121
844	chr	178987	179202	215	0.22325581395348837
845	chr	179202	179505	303	0.3069306930693069
846	chr	179505	179565	60	0.21666666666666667
847	chr	179565	179595	30	0.33333333333333337
848	chr	179595	179898	303	0.2838283828382838
849	chr	179898	180150	252	0.25793650793650796
850	chr	180150	180183	33	0.30303030303030304
851	chr	180183	180229	46	0.34782608695652173
852	chr	180229	180246	17	0.17647058823529413
853	chr	180246	180333	87	0.20689655172413793
854	chr	180333	180586	253	0.1976284584980237
855	chr	180586	180595	9	0.33333333333333337
856	chr	180595	180616	21	0.42857142857142855
857	chr	180616	180826	210	0.29523809523809524
858	chr	180826	180876	50	0.32
859	chr	180876	181181	305	0.2459016393442623
860	chr	181181	181520	339	0.19174041297935104
861	chr	181520	181856	336	0.19642857142857142
862	chr	181856	181886	30	0.2
863	chr	181886	181921	35	0.3142857142857143
864	chr	181921	181938	17	0.4705882352941177
865	chr	181938	182271	333	0.16216216216216217
866	chr	182271	183540	1269	0.2261623325453113
867	chr	183540	183636	96	0.23958333333333331
868	chr	183636	183762	126	0.30158730158730157
869	chr	183762	183852	90	0.26666666666666666
870	chr	183852	183915	63	0.28571428571428575
871	chr	183915	183996	81	0.23456790123456792
872	chr	183996	184404	408	0.23284313725490197
873	chr	184404	184544	140	0.24285714285714285
874	chr	184544	184568	24	0.25
875	chr	184568	184671	103	0.29126213592233013
876	chr	184671	185148	477	0.2222222222222222
877	chr	185148	185198	50	0.38
878	chr	185198	185588	390	0.24871794871794872
879	chr	185588	185639	51	0.29411764705882354
880	chr	185639	185716	77	0.3246753246753247
881	chr	185716	185729	13	0.15384615384615385
882	chr	185729	185930	201	0.27860696517412936
883	chr	185930	186113	183	0.22950819672131145
884	chr	186113	186216	103	0.18446601941747573
885	chr	186216	187085	869	0.18757192174913695
886	chr	187085	187241	156	0.1858974358974359
887	chr	187241	187777	536	0.2164179104477612
888	chr	187777	187842	65	0.2153846153846154
889	chr	187842	188064	222	0.17117117117117117
890	chr	188064	188193	129	0.13953488372093023
891	chr	188193	188205	12	0.25
892	chr	188205	188328	123	0.17886178861788618
893	chr	188328	188585	257	0.16731517509727628
894	chr	188585	188964	379	0.1899736147757256
895	chr	188964	189122	158	0.37341772151898733
896	chr	189122	189911	789	0.26362484157160965
897	chr	189911	190358	447	0.232662192393736
898	chr	190358	190363	5	0.4
899	chr	190363	190899	536	0.26865671641791045
900	chr	190899	190954	55	0.16363636363636364
901	chr	190954	191201	247	0.2145748987854251
902	chr	191201	191308	107	0.21495327102803738
903	chr	191308	191323	15	0.33333333333333337
904	chr	191323	191434	111	0.22522522522522523
905	chr	191434	191506	72	0.125
906	chr	191506	191567	61	0.2459016393442623
907	chr	191567	191593	26	0.2692307692307692
908	chr	191593	191602	9	0.2222222222222222
909	chr	191602	191926	324	0.1851851851851852
910	chr	191926	191978	52	0.2884615384615385
911	chr	191978	192100	122	0.22950819672131145
912	chr	192100	192566	466	0.21459227467811157
913	chr	192566	192942	376	0.22340425531914893
914	chr	192942	193250	308	0.20779220779220778
915	chr	193250	193317	67	0.1791044776119403
916	chr	193317	193340	23	0.2608695652173913
917	chr	193340	193475	135	0.1703703703703704
918	chr	193475	193509	34	0.17647058823529413
919	chr	193509	194221	712	0.17275280898876402
920	chr	194221	194376	155	0.1935483870967742
921	chr	194376	194407	31	0.16129032258064516
922	chr	194407	194453	46	0.13043478260869565
923	chr	194453	194641	188	0.23404255319148937
924	chr	194641	194994	353	0.16997167138810199
925	chr	194994	195037	43	0.2558139534883721
926	chr	195037	195096	59	0.22033898305084748
927	chr	195096	195133	37	0.3783783783783784
928	chr	195133	195151	18	0.2777777777777778
929	chr	195151	195181	30	0.26666666666666666
930	chr	195181	195493	312	0.1955128205128205
931	chr	195493	195633	140	0.15
932	chr	195633	195805	172	0.22093023255813954
933	chr	195805	195877	72	0.2777777777777778
934	chr	195877	196239	362	0.2099447513812155
935	chr	196239	196372	133	0.21804511278195488
936	chr	196372	196614	242	0.25619834710743805
937	chr	196614	197472	858	0.22843822843822842
938	chr	197472	197779	307	0.17263843648208468
939	chr	197779	197792	13	0.3076923076923077
940	chr	197792	198115	323	0.23839009287925697
941	chr	198115	198689	574	0.18641114982578397
942	chr	198689	198928	239	0.22594142259414227
943	chr	198928	198991	63	0.14285714285714288
944	chr	198991	199006	15	0.2
945	chr	199006	199222	216	0.19907407407407407
946	chr	199222	199255	33	0.18181818181818182
947	chr	199255	199390	135	0.2222222222222222
948	chr	199390	199517	127	0.1968503937007874
949	chr	199517	199553	36	0.2777777777777778
950	chr	199553	199732	179	0.21787709497206706
951	chr	199732	199841	109	0.27522935779816515
952	chr	199841	200076	235	0.23404255319148937
953	chr	200076	200250	174	0.29310344827586204
954	chr	200250	200445	195	0.21025641025641026
955	chr	200445	201169	724	0.23756906077348067
956	chr	201169	201480	311	0.27009646302250806
957	chr	201480	201721	241	0.2033195020746888
958	chr	201721	201760	39	0.358974358974359
959	chr	201760	202174	414	0.24637681159420288
960	chr	202174	202228	54	0.24074074074074073
961	chr	202228	202307	79	0.34177215189873417
962	chr	202307	202314	7	0.14285714285714288
963	chr	202314	202666	352	0.23863636363636365
964	chr	202666	202934	268	0.24253731343283583
965	chr	202934	203752	818	0.23594132029339854
966	chr	203752	203828	76	0.17105263157894737
967	chr	203828	204223	395	0.27341772151898736
968	chr	204223	204286	63	0.33333333333333337
969	chr	204286	204426	140	0.28571428571428575
970	chr	204426	204456	30	0.43333333333333335
971	chr	204456	204483	27	0.2962962962962963
972	chr	204483	204666	183	0.22404371584699453
973	chr	204666	204898	232	0.26724137931034486
974	chr	204898	205030	132	0.3106060606060606
975	chr	205030	205574	544	0.25183823529411764
976	chr	205574	206264	690	0.21159420289855074
977	chr	206264	206760	496	0.2701612903225806
978	chr	206760	207264	504	0.19246031746031747
979	chr	207264	207344	80	0.175
980	chr	207344	207438	94	0.23404255319148937
981	chr	207438	207798	360	0.15833333333333333
982	chr	207798	208515	717	0.19246861924686193
983	chr	208515	208614	99	0.20202020202020202
984	chr	208614	208646	32	0.21875
985	chr	208646	208718	72	0.19444444444444442
986	chr	208718	208764	46	0.21739130434782608
987	chr	208764	208788	24	0.33333333333333337
988	chr	208788	208956	168	0.16666666666666669
989	chr	208956	209106	150	0.22
990	chr	209106	209404	298	0.21476510067114096
991	chr	209404	209418	14	0.14285714285714288
992	chr	209418	209926	508	0.1889763779527559
993	chr	209926	210685	759	0.16337285902503293
994	chr	210685	210763	78	0.25641025641025644
995	chr	210763	210900	137	0.22627737226277372
996	chr	210900	211074	174	0.21839080459770116
997	chr	211074	211120	46	0.2608695652173913
998	chr	211120	211266	146	0.3356164383561644
999	chr	211266	211477	211	0.23696682464454977
1000	chr	211477	211497	20	0.1
1001	chr	211497	211542	45	0.15555555555555556
1002	chr	211542	211603	61	0.26229508196721313
1003	chr	211603	212005	402	0.22885572139303484
1004	chr	212005	212290	285	0.21754385964912282
1005	chr	212290	212364	74	0.20270270270270271
1006	chr	212364	212541	177	0.22598870056497178
1007	chr	212541	212925	384	0.2421875
1008	chr	212925	212985	60	0.2
1009	chr	212985	213132	147	0.19047619047619047
1010	chr	213132	213426	294	0.21428571428571427
1011	chr	213426	213447	21	0.2380952380952381
1012	chr	213447	213495	48	0.16666666666666669
1013	chr	213495	213517	22	0.2727272727272727
1014	chr	213517	213681	164	0.17073170731707318
1015	chr	213681	214051	370	0.2216216216216216
1016	chr	214051	214080	29	0.1724137931034483
1017	chr	214080	214218	138	0.2028985507246377
1018	chr	214218	214938	720	0.2333333333333333
1019	chr	214938	214952	14	0.35714285714285715
1020	chr	214952	215097	145	0.26896551724137935
1021	chr	215097	216453	1356	0.1851032448377581
1022	chr	216453	216925	472	0.1419491525423729
1023	chr	216925	216994	69	0.13043478260869565
1024	chr	216994	217165	171	0.1286549707602339
1025	chr	217165	217270	105	0.16190476190476188
1026	chr	217270	217433	163	0.15950920245398773
1027	chr	217433	217800	367	0.21798365122615804
1028	chr	217800	217810	10	0.4
1029	chr	217810	217845	35	0.2
1030	chr	217845	218079	234	0.2094017094017094
1031	chr	218079	218355	276	0.213768115942029
1032	chr	218355	218481	126	0.16666666666666669
1033	chr	218481	218490	9	0.4444444444444444
1034	chr	218490	218817	327	0.22935779816513763
1035	chr	218817	219048	231	0.1645021645021645
1036	chr	219048	219702	654	0.1865443425076453
1037	chr	219702	219893	191	0.27225130890052357
1038	chr	219893	219960	67	0.26865671641791045
1039	chr	219960	220116	156	0.22435897435897434
1040	chr	220116	220313	197	0.24873096446700507
1041	chr	220313	220322	9	0.4444444444444444
1042	chr	220322	220916	594	0.2542087542087542
1043	chr	220916	221176	260	0.23076923076923075
1044	chr	221176	221374	198	0.24242424242424243
1045	chr	221374	221715	341	0.19941348973607037
1046	chr	221715	221970	255	0.20392156862745098
1047	chr	221970	222060	90	0.2
